# 5784 Windmills in Deutschland, running since 2024 or planned
# from https://www.marktstammdatenregister.de/MaStR Gesamtdatenexport_20250601_25.1.zip
# "KW" is the maximum at wind ~ 40 km/h; electricity generated over a year might be 1/4 of max
# written ~bz marktstamm/Bayern/area-year.py 2025-11-23 Nov 17:27 

State	KW	Lon	Lat	Thi	Rotor	Date	Lkr	Place	Type
BB	4200	14.3639	52.5097	160	138	2026-03-01	Märkisch-Oderland	Vierlinden	E-138_EP3_E2_TES
BB	4200	14.3655	52.5127	160	138	2026-03-01	Märkisch-Oderland	Vierlinden	E-138_EP3_E2_TES
BB	4200	14.362	52.5149	160	138	2026-03-01	Märkisch-Oderland	Vierlinden	E-138_EP3_E2_TES
BB	6200	11.7736	53.1643	169	162	2026-03-02	Prignitz	Karstädt	nan
BB	6200	11.8177	53.153	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	6200	11.8239	53.1466	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	6200	11.8403	53.1607	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	6200	11.8247	53.1561	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	6200	11.83	53.1589	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	6200	11.8275	53.1648	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	6200	11.8261	53.169	166	162	2026-03-02	Prignitz	Karstädt	V-162-6.2_MW
BB	5500	14.6485	52.0001	161	158	2026-03-31	Spree-Neiße	Schenkendöbern	GE_5.5-158
BB	5700	14.0251	53.0371	164	149	2026-03-31	Uckermark	Angermünde	Nordex_N149/5.X
BB	5700	14.0297	53.0395	164	163	2026-03-31	Uckermark	Angermünde	Nordex_N163/5.X
BB	5600	12.2022	53.3003	169	162	2026-04-15	Prignitz	Meyenburg	V162-5.6_MW
BB	5600	12.1991	53.309	169	162	2026-04-15	Prignitz	Meyenburg	V162-5.6_MW
BB	5600	12.1998	53.3059	169	162	2026-04-15	Prignitz	Meyenburg	V162-5.6_MW
BB	5600	12.2041	53.3102	169	162	2026-04-15	Prignitz	Meyenburg	V162-5.6_MW
BB	6800	13.9045	51.6922	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N175-6.8MW
BB	6800	13.8936	51.6855	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N175-6.8MW
BB	6800	13.9107	51.6902	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N175-6.8MW
BB	6800	13.9039	51.6861	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N175-6.8MW
BB	6800	13.9144	51.6871	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N175-6.8MW
BB	6800	13.8985	51.6895	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N_175.6.8
BB	6800	13.913	51.6831	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow	N175-6.8MW
BB	6200	13.6788	52.6911	169	162	2026-06-01	Barnim	Werneuchen	V162
BB	6200	13.6989	52.6955	169	162	2026-06-01	Barnim	Sydower_Fließ	V162
BB	6200	13.7137	52.6966	169	162	2026-06-01	Barnim	Werneuchen	V162
BB	7200	11.8338	53.1625	169	162	2026-06-01	Prignitz	Karstädt	V162_7.2MW
BB	7200	11.8241	53.1517	169	162	2026-06-01	Prignitz	Karstädt	V162_7.2MW
BB	5600	13.6563	52.5977	166	162	2026-06-30	Barnim	Ahrensfelde	V162-5.6
BB	7200	13.768	51.9622	175	172	2026-06-30	Dahme-Spreewald	Schönwald	Vestas_V172_-_7,2_MW_mit_175_m_NH_(CHT)
BB	3450	13.2585	52.9635	94	112	2026-06-30	Oberhavel	Zehdenick	V112
BB	3450	13.2522	52.9628	94	112	2026-06-30	Oberhavel	Zehdenick	V112
BB	3450	13.2562	52.9576	94	112	2026-06-30	Oberhavel	Zehdenick	V112
BB	6600	13.8993	51.7209	165	170	2026-06-30	Oberspreewald-Lausitz	Calau	SG_6.6-170
BB	6600	13.9054	51.7112	165	170	2026-06-30	Oberspreewald-Lausitz	Calau	SG170-6.6_MW
BB	6600	13.8928	51.7192	165	170	2026-06-30	Oberspreewald-Lausitz	Calau	SG_6.6-170
BB	6600	13.8909	51.7226	165	170	2026-06-30	Oberspreewald-Lausitz	Calau	SG_6.6-170
BB	6800	13.8847	51.7242	179	175	2026-06-30	Oberspreewald-Lausitz	Calau	N175-6.8_MW
BB	6600	13.91	51.721	165	170	2026-06-30	Oberspreewald-Lausitz	Calau	SG170-6.6_MW
BB	5700	12.6003	52.929	164	163	2026-06-30	Ostprignitz-Ruppin	Kantow	Nordex_N-163_5.X
BB	5700	12.5958	52.9328	164	163	2026-06-30	Ostprignitz-Ruppin	Kantow	Nordex_N-163_5.X
BB	5700	12.5901	52.9357	164	163	2026-06-30	Ostprignitz-Ruppin	Kantow	Nordex_N-163_5.X
BB	6000	12.3189	53.258	169	162	2026-06-30	Prignitz	Halenbeck-Rohlsdorf	V162-6.0_MW
BB	7000	12.1119	53.0057	165	163	2026-06-30	Prignitz	Gumtow	N163-6.8_MW
BB	7000	12.1133	53.0091	165	163	2026-06-30	Prignitz	Gumtow	N163-6.8_MW
BB	5600	12.312	53.2585	169	162	2026-06-30	Prignitz	Halenbeck-Rohlsdorf	V162-5.6_MW
BB	6800	13.2462	52.2761	179	175	2026-06-30	Teltow-Fläming	Ludwigsfelde	N175-6.8_MW
BB	6800	13.2517	52.2749	179	175	2026-06-30	Teltow-Fläming	Ludwigsfelde	N175-6.8_MW
BB	5700	14.0558	53.0068	165	149	2026-06-30	Uckermark	Angermünde	N149-5.X_MW
BB	6000	13.9797	53.3762	167	164	2026-06-30	Uckermark	Schönfeld	GE_6.0/164/6000
BB	6000	13.9827	53.383	167	164	2026-06-30	Uckermark	Schönfeld	GE_6.0/164/6000
BB	6000	13.9862	53.3889	167	164	2026-06-30	Uckermark	Schönfeld	GE_6.0/164/6000
BB	6000	13.7611	51.9102	162	175	2026-07-01	Dahme-Spreewald	Bersteland	E175_EP5
BB	6000	13.7569	51.9044	162	175	2026-07-01	Dahme-Spreewald	Bersteland	E175_EP5
BB	6000	13.7498	51.9051	162	175	2026-07-01	Dahme-Spreewald	Bersteland	E175_EP5
BB	6000	13.7512	51.9099	162	175	2026-07-01	Dahme-Spreewald	Bersteland	E175_EP5
BB	6000	13.749	51.9168	162	175	2026-07-01	Dahme-Spreewald	Kasel-Golzig	E175_EP5
BB	6000	13.7551	51.9137	162	175	2026-07-01	Dahme-Spreewald	Bersteland	E175_EP5
BB	5300	12.4532	53.1376	161	158	2026-07-08	Ostprignitz-Ruppin	Heiligengrabe	GE_5.3-158
BB	3450	13.6799	52.6962	142	117	2026-07-15	Barnim	Sydower_Fließ	Vestas_V117-3.3/3.45MW
BB	6200	13.8122	52.7419	169	162	2026-07-31	Märkisch-Oderland	Heckelberg-Brunow	V162
BB	6000	13.8148	52.7454	169	150	2026-07-31	Märkisch-Oderland	Heckelberg-Brunow	V150
BB	7200	13.6759	52.6934	175	172	2026-08-01	Barnim	Werneuchen	V172-7.2_MW
BB	7200	13.692	52.6826	175	172	2026-08-01	Barnim	Werneuchen	V172-7.2_MW
BB	3500	14.3122	52.0586	137	126	2026-09-14	Dahme-Spreewald	Lieberose	eno_126_-_3,6_MW_STE
BB	7000	13.4826	51.445	185	170	2026-09-30	Elbe-Elster	Elsterwerda	SG170-7.0_MW
BB	7000	13.4874	51.4456	185	170	2026-09-30	Elbe-Elster	Elsterwerda	SG170-7.0_MW
BB	7000	13.4854	51.4499	185	170	2026-09-30	Elbe-Elster	Elsterwerda	SG170-7.0_MW
BB	5700	14.0525	53.0041	165	149	2026-09-30	Uckermark	Angermünde	N149-5.X_MW
BB	5700	14.0594	53.0027	164	149	2026-09-30	Uckermark	Angermünde	Nordex_N149/5.X
BB	5700	13.3774	51.9577	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	5700	13.3772	51.9717	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5.7_MW_STE
BB	5700	13.3815	51.9607	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	5700	13.3827	51.9691	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	5700	13.3866	51.9588	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	5700	13.3779	51.9666	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	5700	13.3826	51.9643	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	5700	13.3873	51.9624	164	163	2026-10-01	Teltow-Fläming	Dahme	N163-5,7_MW_STE
BB	4200	13.9701	53.3846	166	136	2026-10-15	Uckermark	Göritz	Vestas_V136/136/4200
BB	5700	14.0677	52.6802	164	163	2026-10-22	Märkisch-Oderland	Wriezen	N-163/5.7
BB	5700	14.0647	52.6833	164	163	2026-10-22	Märkisch-Oderland	Wriezen	N-163/5.7
BB	5700	14.0613	52.6876	164	149	2026-10-22	Märkisch-Oderland	Wriezen	N-149/5.7
BB	6000	14.3933	52.3133	169	150	2026-10-30	Oder-Spree	Briesen	V150_-_6,0
BB	6000	14.4415	52.3915	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	6000	14.4352	52.3907	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	6000	14.443	52.385	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	6000	14.4485	52.3926	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	6000	14.4462	52.3887	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150_6.0
BB	6000	14.443	52.3953	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	6000	14.4394	52.388	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	6000	14.4372	52.3942	166	150	2026-10-31	Frankfurt_(Oder)	Frankfurt	V150-6.0
BB	5700	13.8528	52.7095	164	149	2026-10-31	Märkisch-Oderland	Beiersdorf-Freudenberg	N149-5.X.5.700
BB	5700	13.8474	52.7111	164	149	2026-10-31	Märkisch-Oderland	Beiersdorf-Freudenberg	N149-5.X.5.700
BB	4800	13.7212	53.3115	125	133	2026-10-31	Uckermark	Nordwestuckermark	N133/4.8
BB	5700	13.7209	53.3151	125	149	2026-10-31	Uckermark	Nordwestuckermark	N149/5.X
BB	4800	13.7149	53.3149	125	133	2026-10-31	Uckermark	Nordwestuckermark	N133/4.8
BB	3500	13.3667	51.6517	100	137	2026-11-11	Elbe-Elster	Doberlug-Kirchhain	Vensys_136
BB	3500	13.3635	51.6735	100	137	2026-11-12	Elbe-Elster	Schlieben	Vensys_136
BB	5560	12.5806	53.0345	167	160	2026-11-30	Ostprignitz-Ruppin	Wittstock	E-160_EP5_E3
BB	5560	12.5754	53.0368	167	160	2026-11-30	Ostprignitz-Ruppin	Wittstock	E-160_EP5_E3
BB	4200	13.7591	52.878	166	136	2026-12-01	Barnim	Schorfheide	V136-4,2
BB	3300	13.7507	52.8799	137	126	2026-12-01	Barnim	Schorfheide	V126-3,3
BB	6200	12.3062	53.2864	169	162	2026-12-01	Prignitz	Meyenburg	V162-6.2
BB	5600	13.7108	52.6061	166	150	2026-12-31	Barnim	Werneuchen	V150-5.6
BB	7000	13.7135	52.6768	164	16	2026-12-31	Barnim	Werneuchen	N163/6.X
BB	7000	13.7124	52.6807	164	163	2026-12-31	Barnim	Werneuchen	N163/6.X
BB	5600	13.644	52.5955	166	150	2026-12-31	Barnim	Ahrensfelde	V150-5,6_MW
BB	7200	13.6692	52.5858	169	162	2026-12-31	Barnim	Werneuchen	V162_-_7,2MW
BB	7200	13.6649	52.588	169	162	2026-12-31	Barnim	Werneuchen	V162_-_7,2MW
BB	7000	13.8042	51.6488	185	170	2026-12-31	Elbe-Elster	Massen	SG170-7.0_MW
BB	7000	13.8102	51.6481	185	170	2026-12-31	Elbe-Elster	Massen	SG170-7.0_MW
BB	7000	13.8156	51.6489	185	170	2026-12-31	Elbe-Elster	Massen	SG170-7.0_MW
BB	7000	13.8197	51.6516	185	170	2026-12-31	Elbe-Elster	Massen	SG170-7.0_MW
BB	7000	13.8068	51.652	185	170	2026-12-31	Elbe-Elster	Massen	SG170-7.0_MW
BB	7000	13.8128	51.6519	185	170	2026-12-31	Elbe-Elster	Massen	SG170-7.0_MW
BB	5600	13.8518	52.7131	169	150	2026-12-31	Märkisch-Oderland	Beiersdorf-Freudenberg	V150_5.6_MW
BB	5700	14.2668	52.3646	164	149	2026-12-31	Oder-Spree	Briesen	N149/5.X
BB	5700	14.2711	52.3614	164	149	2026-12-31	Oder-Spree	Briesen	N149/5.X
BB	5700	14.2777	52.3616	164	149	2026-12-31	Oder-Spree	Briesen	N149/5.X
BB	5700	14.2862	52.3676	164	149	2026-12-31	Oder-Spree	Briesen	N149/5.X
BB	5700	14.2783	52.3658	164	149	2026-12-31	Oder-Spree	Briesen	N149/5.X
BB	5560	12.3773	52.8997	166	160	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm	E-160_EP5_E3_/_5.560_kW_166,6m_NH
BB	4260	12.3783	52.893	160	138	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm	E-138_EP3_E3_/_4.260_kW_160m_NH
BB	5560	12.3681	52.896	166	160	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm	E-160_EP5_E3_/_5.560_kW_166,6m_NH
BB	4260	12.3672	52.8992	160	138	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm	E-138_EP3_E3_/_4.260_kW_160m_NH
BB	6800	6.44385	53.1413	164	163	2026-12-31	Ostprignitz-Ruppin	Wittstock	N163/6.X_TCS164
BB	5600	12.1674	52.93	148	162	2026-12-31	Prignitz	Plattenburg	V_162-5.6_MW
BB	5600	12.1707	52.9271	148	162	2026-12-31	Prignitz	Plattenburg	V_162-5.6_MW
BB	5600	12.1671	52.9225	148	162	2026-12-31	Prignitz	Plattenburg	V_162-5.6_MW
BB	5600	12.1635	52.9262	148	162	2026-12-31	Prignitz	Plattenburg	V_162
BB	5600	12.1609	52.9202	148	162	2026-12-31	Prignitz	Plattenburg	V_162-5.6_MW
BB	4200	13.3218	51.9105	123	150	2026-12-31	Teltow-Fläming	Niederer_Fläming	V150
BB	4200	13.3184	51.914	123	150	2026-12-31	Teltow-Fläming	Niederer_Fläming	V150
BB	4200	13.3136	51.9111	123	150	2026-12-31	Teltow-Fläming	Niederer_Fläming	V150
BB	4200	13.3106	51.9154	123	150	2026-12-31	Teltow-Fläming	Niederer_Fläming	V150
BB	4200	13.3042	51.9185	123	150	2026-12-31	Teltow-Fläming	Niederer_Fläming	V150
BB	4200	13.7547	53.325	160	138	2026-12-31	Uckermark	Nordwestuckermark	E138EP3E2-4
BB	4200	13.755	53.3217	160	138	2026-12-31	Uckermark	Nordwestuckermark	E-138_EP3_E2
BB	4200	13.7507	53.3403	160	138	2026-12-31	Uckermark	Nordwestuckermark	Enercon_EP3_E2
BB	4200	13.7378	53.3417	160	138	2026-12-31	Uckermark	Nordwestuckermark	E_138_EP3_E2
BB	4200	13.7475	53.3454	160	138	2026-12-31	Uckermark	Nordwestuckermark	E_138_EP3_E2
BB	6000	13.9546	53.335	169	162	2026-12-31	Uckermark	Schenkenberg	V162-6.0
BB	7200	13.9586	53.4173	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9461	53.4194	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9509	53.423	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9452	53.4237	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9503	53.4093	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9666	53.4084	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9525	53.4168	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9612	53.4085	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9628	53.4124	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9463	53.4151	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9491	53.4124	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	7200	13.9557	53.4135	175	172	2027-02-05	Uckermark	Göritz	V172/172/7200
BB	5700	13.8645	52.7142	164	149	2027-02-20	Märkisch-Oderland	Heckelberg-Brunow	N149_5.X_5.700_kW
BB	5700	13.8647	52.711	164	149	2027-02-20	Märkisch-Oderland	Heckelberg-Brunow	N149_5.X_5.700_kW
BB	7000	6.44771	53.1385	164	163	2027-02-28	Ostprignitz-Ruppin	Wittstock	N163/6.X_TCS164
BB	6200	12.3102	53.2961	169	162	2027-03-01	Prignitz	Meyenburg	V162-6.2
BB	6200	12.3138	53.2909	169	162	2027-03-01	Prignitz	Meyenburg	V162-6.2
BB	6000	14.324	52.0615	165	160	2027-03-22	Dahme-Spreewald	Lieberose	eno_160_-_6,0_MW
BB	6000	14.3417	52.0595	165	160	2027-03-25	Dahme-Spreewald	Lieberose	eno_160_-_6,0_MW
BB	7200	14.3755	53.2938	175	172	2027-03-31	Uckermark	Tantow	V172/172/7200
BB	5700	14.0518	53.0002	164	149	2027-03-31	Uckermark	Angermünde	N149/5.X
BB	7200	14.3877	53.2793	175	172	2027-03-31	Uckermark	Tantow	V172/172/7200
BB	7200	14.3782	53.2794	175	172	2027-03-31	Uckermark	Tantow	V172/172/7200
BB	7200	14.0269	53.3708	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0199	53.3707	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0238	53.3743	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0309	53.3745	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0141	53.3752	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0273	53.3781	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0224	53.3811	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0257	53.3848	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0333	53.3706	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	7200	14.0233	53.3672	175	172	2027-03-31	Uckermark	Schenkenberg	V172/172/7200
BB	3800	13.3677	51.6638	97	126	2027-04-01	Elbe-Elster	Schlieben	Vensys_126
BB	4100	13.3619	51.6625	92	115	2027-04-01	Elbe-Elster	Schlieben	Vensys_115
BB	3500	13.3745	51.663	97	137	2027-04-02	Elbe-Elster	Doberlug-Kirchhain	Vensys_136
BB	3800	13.3565	51.6542	97	126	2027-04-02	Elbe-Elster	Doberlug-Kirchhain	Vensys_126
BB	4200	13.4852	51.9596	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.4879	51.9571	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.4905	51.9539	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.4951	51.9576	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.4995	51.9656	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.5027	51.9609	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.5071	51.9648	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.492	51.9633	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4200	13.4955	51.9603	149	116	2027-04-03	Dahme-Spreewald	Steinreich	nan
BB	4100	13.3629	51.655	92	115	2027-04-05	Elbe-Elster	Doberlug-Kirchhain	Vensys_115
BB	3500	13.3826	51.6677	97	136	2027-04-06	Elbe-Elster	Schlieben	Vensys_136
BB	3500	13.387	51.6709	97	136	2027-04-07	Elbe-Elster	Schlieben	Vensys_136
BB	3800	13.3633	51.667	97	126	2027-04-07	Elbe-Elster	Schlieben	Vensys_126
BB	4100	13.3611	51.6593	92	115	2027-04-08	Elbe-Elster	Doberlug-Kirchhain	Vensys_115
BB	3500	13.3803	51.6635	97	136	2027-04-08	Elbe-Elster	Doberlug-Kirchhain	Vensys_136
BB	3800	13.3852	51.6652	97	126	2027-04-09	Elbe-Elster	Schlieben	Vensys_126
BB	6000	14.5505	52.1314	169	150	2027-04-11	Oder-Spree	Schlaubetal	V150-6.0
BB	3500	13.3626	51.6696	97	136	2027-04-15	Elbe-Elster	Schlieben	Vensys_136
BB	4260	14.1768	52.5266	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	4260	14.1856	52.5286	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	4260	14.1815	52.5251	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	4260	14.1902	52.5264	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	4260	14.1873	52.5241	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	4260	14.1859	52.5213	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	4260	14.1916	52.5169	160	138	2027-04-15	Märkisch-Oderland	Müncheberg	E138-EP3-E3-HT-160,4260_kW
BB	3500	13.3799	51.6702	100	136	2027-04-29	Elbe-Elster	Schlieben	Vensys_136
BB	5600	14.244	52.4591	169	150	2027-04-30	Oder-Spree	Steinhöfel	V_150-5.6
BB	5600	14.2486	52.461	169	150	2027-04-30	Oder-Spree	Steinhöfel	V_150-5.6
BB	5600	14.2398	52.4613	169	150	2027-04-30	Oder-Spree	Steinhöfel	V_150-5.6
BB	5560	14.2504	52.2117	167	160	2027-04-30	Oder-Spree	Beeskow	Enercon_E-160_EP5_E3_R1
BB	6200	12.8853	52.2401	169	162	2027-04-30	Potsdam-Mittelmark	Beelitz	Vestas_V162_-_6.2_MW,_169_m_NH_(CHT)
BB	6200	12.8908	52.2425	169	162	2027-04-30	Potsdam-Mittelmark	Beelitz	Vestas_V162_-_6.2_MW,_169_m_NH_(CHT)
BB	4800	14.1081	51.7625	164	133	2027-04-30	Spree-Neiße	Kolkwitz	N133_4.8
BB	4800	14.1067	51.7572	164	133	2027-04-30	Spree-Neiße	Kolkwitz	N133_4.8
BB	7000	12.4999	53.0878	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.5071	53.091	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.506	53.0877	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.5125	53.0871	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.516	53.0842	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.5189	53.081	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.5146	53.0778	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.5028	53.0936	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.497	53.0912	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.4981	53.0958	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.486	53.0928	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.4922	53.0944	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	7000	12.4909	53.0911	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock	N_163/6X
BB	6000	14.5571	52.1365	169	150	2027-05-21	Oder-Spree	Schlaubetal	V150-6.0
BB	5600	14.7201	51.6364	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7145	51.6383	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7204	51.6417	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7142	51.6434	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7213	51.632	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7197	51.6469	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7245	51.6513	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7138	51.6484	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7175	51.6518	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7142	51.6548	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	5600	14.7147	51.6331	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal	Vestas_Typ_V150-5,6_MW
BB	6000	14.3441	52.0697	165	160	2027-06-01	Dahme-Spreewald	Lieberose	eno_160_-_6,0_MW
BB	6000	13.9351	53.3302	165	160	2027-06-11	Uckermark	Schenkenberg	eno_160_-_6,0_MW
BB	6000	13.9465	53.333	165	160	2027-06-11	Uckermark	Schenkenberg	eno_160_-_6,0_MW
BB	6000	14.3454	52.0562	165	160	2027-06-14	Dahme-Spreewald	Lieberose	eno_160_-_6,0_MW
BB	6600	13.9147	51.7178	165	170	2027-06-30	Oberspreewald-Lausitz	Calau	SG170-6.6_MW
BB	5600	14.3274	52.5443	169	162	2027-08-08	Märkisch-Oderland	Vierlinden	V162-5,6_MW
BB	5600	14.3339	52.5453	169	162	2027-08-08	Märkisch-Oderland	Vierlinden	V162-5,6_MW
BB	7200	13.6681	52.6496	169	162	2027-09-30	Barnim	Werneuchen	nan
BB	7200	13.6759	52.649	169	162	2027-09-30	Barnim	Werneuchen	nan
BB	7200	13.6683	52.6462	169	162	2027-09-30	Barnim	Werneuchen	nan
BB	7200	13.66	52.6534	169	162	2027-09-30	Barnim	Bernau	V162-7.2
BB	7200	13.6742	52.6527	169	162	2027-09-30	Barnim	Werneuchen	nan
BB	7200	13.6792	52.6522	0	0	2027-09-30	Barnim	Werneuchen	nan
BB	7200	13.6581	52.6497	169	162	2027-09-30	Barnim	Bernau	nan
BB	5700	14.0587	52.9999	164	149	2027-09-30	Uckermark	Angermünde	Nordex_N149/5.X
BB	7200	13.7297	51.9786	175	172	2027-10-01	Dahme-Spreewald	Bersteland	V172
BB	5500	12.7757	52.0838	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff	GE5.5-158
BB	5500	12.7707	52.0981	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff	GE5.5-158
BB	5500	12.7727	52.0949	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff	GE5.5-158
BB	5500	12.7729	52.088	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff	GE5.5-158
